MLN_MID,IMDbMovieID,MovieName,MovieYear,MovieRating,MovieGenreList
5066,tt1142800,Madea Goes to Jail,2009,4.30,"Comedy,Crime,Drama"
5067,tt1142804,Within the Whirlwind,2009,6.70,"Biography,Drama"
5068,tt1142988,The Ugly Truth,2009,6.50,"Comedy,Romance"
5069,tt1144804,Incredible Love,2009,3.90,"Action,Comedy,Romance"
5070,tt1147687,The Devil's Tomb,2009,3.70,"Action,Horror,Sci-Fi"
5071,tt1148204,Orphan,2009,7.00,"Horror,Mystery,Thriller"
5072,tt1148779,Cuckoo,2009,4.20,"Drama,Thriller"
5073,tt1151359,Leaves of Grass,2009,6.50,"Comedy,Crime,Drama"
5074,tt1151410,Tanner Hall,2009,5.90,"Drama,Romance"
5075,tt1152270,Mad Sad & Bad,2009,4.60,Comedy
5076,tt1152836,Public Enemies,2009,7.00,"Biography,Crime,Drama"
5077,tt1153102,The Devil's Ground,2009,4.50,"Horror,Thriller"
5078,tt1153706,Dance Flick,2009,3.50,"Action,Comedy,Music"
5079,tt1155056,"I Love You, Man",2009,7.00,"Comedy,Romance"
5080,tt1156398,Zombieland,2009,7.70,"Adventure,Comedy,Horror"
5081,tt1161064,Super Capers: The Origins of Ed and the Missing Bullion,2009,3.10,"Action,Adventure,Comedy"
5082,tt1167660,OSS 117: Lost in Rio,2009,6.90,"Action,Adventure,Comedy"
5083,tt1172233,Whip It,2009,6.90,"Drama,Sport"
5084,tt1172994,The House of the Devil,2009,6.40,Horror
5085,tt1172998,Hurricane Season,2009,6.70,"Drama,Sport"
5086,tt1174730,City Island,2009,7.40,"Comedy,Drama,Romance"
5087,tt1174732,An Education,2009,7.30,Drama
5088,tt1174739,The Undying,2009,4.50,Thriller
5089,tt1176724,Across the Hall,2009,6.00,"Drama,Thriller"
5090,tt1176740,Away We Go,2009,7.10,"Comedy,Drama,Romance"
5091,tt1178663,Whatever Works,2009,7.20,"Comedy,Romance"
5092,tt1179258,Ch??ri,2009,6.20,"Comedy,Drama,Romance"
5093,tt1182345,Moon,2009,7.90,"Drama,Mystery,Sci-Fi"
5094,tt1183665,Cracks,2009,6.70,"Drama,Thriller"
5095,tt1183921,The Vicious Kind,2009,7.00,"Comedy,Drama"
5096,tt1185344,Princess Kaiulani,2009,6.20,Drama
5097,tt1185431,My One and Only,2009,6.60,"Adventure,Biography,Comedy"
5098,tt1185836,Adam,2009,7.20,"Drama,Romance"
5099,tt1186830,Agora,2009,7.20,"Adventure,Biography,Drama"
5100,tt1187041,The Answer Man,2009,6.40,"Comedy,Romance"
5101,tt1188729,Pandorum,2009,6.80,"Action,Horror,Mystery"
5102,tt1190080,2012,2009,5.80,"Action,Adventure,Sci-Fi"
5103,tt1193138,Up in the Air,2009,7.40,"Drama,Romance"
5104,tt1197624,Law Abiding Citizen,2009,7.40,"Crime,Drama,Thriller"
5105,tt1197628,Observe and Report,2009,5.80,"Comedy,Crime,Drama"
5106,tt1198138,Obsessed,2009,4.90,"Drama,Romance,Thriller"
5107,tt1198153,The Assassin Next Door,2009,5.80,"Action,Drama,Thriller"
5108,tt1200272,La Mission,2009,7.10,Drama
5109,tt1201167,Funny People,2009,6.30,"Comedy,Drama"
5110,tt1202222,Lies & Illusions,2009,3.50,"Action,Thriller"
5111,tt1205497,I Know a Woman Like That,2009,7.20,Documentary
5112,tt1205535,The Rebound,2009,6.30,"Comedy,Romance"
5113,tt1209377,Beautiful Kate,2009,6.70,"Drama,Mystery"
5114,tt1209378,ExTerminators,2009,5.30,"Comedy,Drama"
5115,tt1210042,Brooklyn's Finest,2009,6.70,"Crime,Drama,Thriller"
5116,tt1210071,The Janky Promoters,2009,5.30,"Comedy,Crime,Music"
5117,tt1210106,St Trinian's II: The Legend of Fritton's Gold,2009,5.40,"Adventure,Comedy"
5118,tt1212909,Broken Hill,2009,6.30,"Drama,Family,Music"
5119,tt1213825,Love Hurts,2009,5.70,"Comedy,Romance"
5120,tt1217070,Triage,2009,6.50,"Drama,Mystery,War"
5121,tt1217616,Endgame,2009,6.30,"Drama,History"
5122,tt1219828,Happy Tears,2009,5.30,"Comedy,Drama"
5123,tt1220198,The Fourth Kind,2009,5.90,"Mystery,Sci-Fi,Thriller"
5124,tt1220220,Motherhood,2009,4.60,"Comedy,Drama"
5125,tt1223934,The Door,2009,6.70,"Drama,Mystery,Sci-Fi"
5126,tt1225822,Extract,2009,6.20,"Comedy,Crime,Romance"
5127,tt1226232,The Greatest,2009,6.70,"Drama,Romance"
5128,tt1226236,I Am Love,2009,7.00,"Drama,Romance"
5129,tt1230414,It's Complicated,2009,6.60,"Comedy,Drama,Romance"
5130,tt1231287,Labor Pains,2009,4.80,"Comedy,Romance"
5131,tt1231580,Alvin and the Chipmunks: The Squeakquel,2009,4.50,"Animation,Comedy,Family"
5132,tt1232776,Fish Tank,2009,7.30,Drama
5133,tt1232783,Sorority Row,2009,5.10,"Horror,Mystery"
5134,tt1233219,"My Son, My Son, What Have Ye Done",2009,6.30,"Drama,Thriller"
5135,tt1234548,The Men Who Stare at Goats,2009,6.20,"Comedy,War"
5136,tt1235124,Dorian Gray,2009,6.30,"Drama,Fantasy,Thriller"
5137,tt1235142,Last Ride,2009,6.70,Drama
5138,tt1235448,The Thaw,2009,5.20,"Horror,Sci-Fi,Thriller"
5139,tt1235536,Lucky Luke,2009,4.80,"Adventure,Comedy,Western"
5140,tt1235796,Ondine,2009,6.80,"Drama,Mystery,Romance"
5141,tt1235807,Stay Cool,2009,5.20,"Comedy,Drama,Romance"
5142,tt1241316,Dare,2009,5.90,"Drama,Romance"
5143,tt1242423,Dear Lemon Lima,2009,6.50,Comedy
5144,tt1242530,What's Your Raashee?,2009,4.70,"Comedy,Drama,Romance"
5145,tt1242618,Deadline,2009,4.60,"Drama,Horror,Thriller"
5146,tt1247691,Shannon's Rainbow,2009,5.60,"Drama,Family"
5147,tt1247692,Shrink,2009,6.70,"Comedy,Drama"
5148,tt1247704,Women in Trouble,2009,5.80,"Comedy,Drama"
5149,tt1251757,Middle Men,2009,6.60,"Comedy,Crime,Drama"
5150,tt1259571,The Twilight Saga: New Moon,2009,4.70,"Adventure,Drama,Fantasy"
5151,tt1259580,Once More with Feeling,2009,5.80,"Comedy,Drama"
5152,tt1261414,Penance,2009,3.50,"Horror,Mystery,Thriller"
5153,tt1263670,Crazy Heart,2009,7.30,"Drama,Music,Romance"
5154,tt1266029,Nowhere Boy,2009,7.20,"Biography,Drama,Music"
5155,tt1266118,We Believe,2009,6.70,"Documentary,Sport"
5156,tt1274295,Kaminey,2009,7.40,"Action,Comedy,Crime"
5157,tt1276105,Saint John of Las Vegas,2009,5.70,"Comedy,Drama"
5158,tt1281374,Don McKay,2009,5.90,"Drama,Mystery,Thriller"
5159,tt1282155,Cartagena,2009,6.80,"Drama,Romance"
5160,tt1283976,Earthwork,2009,7.90,Drama
5161,tt1285010,Summer's Moon,2009,4.40,"Horror,Thriller"
5162,tt1285309,The Joneses,2009,6.50,Drama
5163,tt1288403,Universal Soldier: Regeneration,2009,5.20,"Action,Sci-Fi,Thriller"
5164,tt1289437,The Steam Experiment,2009,4.00,"Mystery,Thriller"
5165,tt1290400,Double Identity,2009,4.50,"Action,Crime,Thriller"
5166,tt1293842,The Winning Season,2009,6.60,"Comedy,Sport"
5167,tt1294213,Solitary Man,2009,6.40,"Comedy,Drama,Romance"
5168,tt1295072,The Trotsky,2009,6.80,"Comedy,Drama"
5169,tt1300349,Fathers of Girls,2009,4.50,Drama
5170,tt1300851,The Boondock Saints II: All Saints Day,2009,6.30,"Action,Crime,Thriller"
5171,tt1303828,Defendor,2009,6.80,"Comedy,Crime,Drama"
5172,tt1314228,Did You Hear About the Morgans?,2009,4.80,"Comedy,Drama,Romance"
5173,tt1315962,Leaving,2009,6.30,"Drama,Romance"
5174,tt1315981,A Single Man,2009,7.60,"Drama,Romance"
5175,tt1318001,Handsome Harry,2009,6.10,Drama
5176,tt1318044,American Virgin,2009,4.30,Comedy
5177,tt1319694,Glorious 39,2009,6.50,"Drama,History,Thriller"
5178,tt1320082,The Concert,2009,7.60,"Comedy,Drama,Music"
5179,tt1320236,Blind Revenge,2009,5.50,Thriller
5180,tt1324053,Happy Ever Afters,2009,5.60,Comedy
5181,tt1331064,Paper Heart,2009,6.00,"Comedy,Drama,Romance"
5182,tt1333667,The Doors: When You're Strange,2009,7.70,"Documentary,Music"
5183,tt1337125,The Unbroken,2009,6.90,Drama
5184,tt1339553,Life Is a Banquet,2009,7.60,Documentary
5185,tt1342403,Toys in the Attic,2009,6.40,"Animation,Family,Fantasy"
5186,tt1352824,Chloe,2009,6.30,"Drama,Horror,Mystery"
5187,tt1385912,I Can Do Bad All by Myself,2009,4.20,"Comedy,Drama"
5188,tt1393000,Wrong Turn at Tahoe,2009,6.10,"Action,Crime,Drama"
5189,tt1405412,Hardwired,2009,4.70,"Action,Sci-Fi"
5190,tt1433528,Inferno,2009,7.50,Documentary
5191,tt1454956,For the Next 7 Generations,2009,8.70,Documentary
5192,tt1475569,I.C.U.,2009,2.80,Thriller
5193,tt1478291,Looking for Jackie,2009,4.10,"Action,Comedy,Family"
5194,tt1486642,Dirty Oil,2009,6.40,"Documentary,News"
5195,tt1499300,Prove per una tragedia siciliana,2009,8.00,Drama
5196,tt1521877,Vanishing of the Bees,2009,7.10,"Documentary,History"
5197,tt1532413,The Invisible Frame,2009,6.60,Documentary
5198,tt1611870,Kabul 24,2009,6.80,Documentary
5199,tt0312305,Quantum Quest: A Cassini Space Odyssey,2010,5.20,"Adventure,Animation,Sci-Fi"
5200,tt0398286,Tangled,2010,7.80,"Adventure,Animation,Comedy"
5201,tt0427152,Dinner for Schmucks,2010,5.90,Comedy
5202,tt0429493,The A-Team,2010,6.80,"Action,Adventure,Comedy"
5203,tt0435761,Toy Story 3,2010,8.30,"Adventure,Animation,Comedy"
5204,tt0446029,Scott Pilgrim vs. the World,2010,7.50,"Action,Comedy,Romance"
5205,tt0464154,Piranha 3D,2010,5.50,"Comedy,Horror,Thriller"
5206,tt0473075,Prince of Persia: The Sands of Time,2010,6.60,"Action,Adventure,Fantasy"
5207,tt0477080,Unstoppable,2010,6.80,"Action,Thriller"
5208,tt0480255,The Losers,2010,6.40,"Action,Adventure,Crime"
5209,tt0482461,Barry Munday,2010,5.90,"Comedy,Drama,Romance"
5210,tt0483586,Chasing 3000,2010,6.40,"Family,Sport"
5211,tt0492389,Furry Vengeance,2010,3.80,"Comedy,Family"
5212,tt0493949,Ramona and Beezus,2010,6.60,"Adventure,Comedy,Family"
5213,tt0758752,Love & Other Drugs,2010,6.70,"Comedy,Drama,Romance"
5214,tt0775543,Night Catches Us,2010,6.30,"Drama,Romance"
5215,tt0780653,The Wolfman,2010,5.80,"Drama,Fantasy,Horror"
5216,tt0798817,13,2010,6.10,"Drama,Thriller"
5217,tt0800320,Clash of the Titans,2010,5.80,"Action,Adventure,Fantasy"
5218,tt0804497,It's Kind of a Funny Story,2010,7.10,"Comedy,Drama,Romance"
5219,tt0808510,Tooth Fairy,2010,5.00,"Comedy,Family,Fantasy"
5220,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,5.90,"Adventure,Family,Fantasy"
5221,tt0815236,She's Out of My League,2010,6.40,"Comedy,Romance"
5222,tt0817230,Valentine's Day,2010,5.70,"Comedy,Romance"
5223,tt0831280,Waking Madison,2010,6.00,Drama
5224,tt0840361,The Town,2010,7.60,"Crime,Drama,Thriller"
5225,tt0842926,The Kids Are All Right,2010,7.00,"Comedy,Drama,Romance"
5226,tt0878835,Please Give,2010,6.60,"Comedy,Drama"
5227,tt0879405,Harm's Way,2010,5.40,Thriller
5228,tt0879870,Eat Pray Love,2010,5.70,"Drama,Romance"
5229,tt0889573,The Switch,2010,6.10,"Comedy,Drama,Romance"
5230,tt0892318,Letters to Juliet,2010,6.60,"Adventure,Comedy,Drama"
5231,tt0892769,How to Train Your Dragon,2010,8.10,"Adventure,Animation,Comedy"
5232,tt0892791,Shrek Forever After,2010,6.30,"Adventure,Animation,Comedy"
5233,tt0896872,The Whistleblower,2010,7.20,"Action,Biography,Crime"
5234,tt0901504,Psych:9,2010,4.50,"Horror,Mystery,Thriller"
5235,tt0914863,Unthinkable,2010,7.10,"Drama,Thriller"
5236,tt0915463,Jackboots on Whitehall,2010,5.20,"Animation,Comedy,Sci-Fi"
5237,tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,7.70,"Adventure,Family,Fantasy"
5238,tt0935075,Rabbit Hole,2010,7.00,Drama
5239,tt0944835,Salt,2010,6.40,"Action,Crime,Mystery"
5240,tt0947798,Black Swan,2010,8.00,"Drama,Thriller"
5241,tt0947810,Green Zone,2010,6.80,"Action,Drama,Thriller"
5242,tt0954947,The Killer Inside Me,2010,6.10,"Crime,Drama,Thriller"
5243,tt0955308,Robin Hood,2010,6.70,"Action,Adventure,Drama"
5244,tt0963966,The Sorcerer's Apprentice,2010,6.10,"Action,Adventure,Family"
5245,tt0964517,The Fighter,2010,7.80,"Biography,Drama,Sport"
5246,tt0968264,The Conspirator,2010,6.90,"Crime,Drama,History"
5247,tt0970866,Little Fockers,2010,5.50,"Comedy,Romance"
5248,tt0970926,The Chosen One,2010,4.50,"Comedy,Drama"
5249,tt0977855,Fair Game,2010,6.80,"Biography,Drama,Thriller"
5250,tt0984210,Multiple Sarcasms,2010,4.80,Drama
5251,tt0985694,Machete,2010,6.60,"Action,Crime,Thriller"
5252,tt0989757,Dear John,2010,6.30,"Drama,Romance,War"
5253,tt0997152,The Experiment,2010,6.40,"Drama,Thriller"
5254,tt1001526,Megamind,2010,7.30,"Action,Animation,Comedy"
5255,tt1013743,Knight and Day,2010,6.30,"Action,Comedy,Romance"
5256,tt1014759,Alice in Wonderland,2010,6.50,"Adventure,Family,Fantasy"
5257,tt1017451,The Runaways,2010,6.60,"Biography,Drama,Music"
5258,tt1020558,Centurion,2010,6.40,"Action,Adventure,Drama"
5259,tt1020773,Certified Copy,2010,7.30,Drama
5260,tt1023114,The Way Back,2010,7.30,"Adventure,Drama,History"
5261,tt1027718,Wall Street: Money Never Sleeps,2010,6.20,Drama
5262,tt1028576,Secretariat,2010,7.20,"Biography,Drama,Family"
5263,tt1032751,The Warrior's Way,2010,6.30,"Action,Fantasy,Western"
5264,tt1037705,The Book of Eli,2010,6.90,"Action,Adventure,Drama"
5265,tt1038686,Legion,2010,5.20,"Action,Fantasy,Horror"
5266,tt1038919,The Bounty Hunter,2010,5.50,"Action,Comedy,Romance"
5267,tt1053424,Repo Men,2010,6.30,"Action,Crime,Sci-Fi"
5268,tt1055292,Life as We Know It,2010,6.60,"Comedy,Drama,Romance"
5269,tt1063111,Small Town Saturday Night,2010,5.40,Drama
5270,tt1075747,Jonah Hex,2010,4.70,"Action,Drama,Fantasy"
5271,tt1087524,Once Fallen,2010,4.80,Crime
5272,tt1092634,Shanghai,2010,6.40,"Drama,Mystery,Romance"
5273,tt1093902,Louis,2010,7.00,Drama
5274,tt1100051,Bereavement,2010,5.10,"Crime,Horror,Thriller"
5275,tt1103153,Killers,2010,5.40,"Action,Comedy,Romance"
5276,tt1103255,Something Like a Business,2010,3.90,Comedy
5277,tt1104001,TRON: Legacy,2010,6.80,"Action,Adventure,Sci-Fi"
5278,tt1106860,Ca$h,2010,6.00,"Comedy,Crime,Thriller"
5279,tt1107319,Dirty Girl,2010,6.50,"Comedy,Drama"
5280,tt1120985,Blue Valentine,2010,7.40,"Drama,Romance"
5281,tt1126618,Morning Glory,2010,6.50,"Comedy,Drama,Romance"
5282,tt1130884,Shutter Island,2010,8.10,"Mystery,Thriller"
5283,tt1135084,Takers,2010,6.20,"Action,Crime,Thriller"
5284,tt1139328,The Ghost Writer,2010,7.20,"Drama,Mystery,Thriller"
5285,tt1143896,Holy Rollers,2010,5.90,"Biography,Crime,Drama"
5286,tt1155076,The Karate Kid,2010,6.20,"Action,Drama,Family"
5287,tt1164999,Biutiful,2010,7.50,"Drama,Romance"
5288,tt1172991,The Company Men,2010,6.80,Drama
5289,tt1173687,The Bang Bang Club,2010,7.00,"Biography,Drama,History"
5290,tt1175709,All Good Things,2010,6.30,"Crime,Drama,Mystery"
5291,tt1179034,From Paris with Love,2010,6.50,"Action,Crime,Thriller"
5292,tt1179056,A Nightmare on Elm Street,2010,5.20,"Crime,Drama,Horror"
5293,tt1179069,6 Souls,2010,6.10,"Horror,Mystery,Thriller"
5294,tt1181791,Black Death,2010,6.40,"Action,Adventure,Drama"
5295,tt1181795,Bunraku,2010,6.20,"Action,Drama,Fantasy"
5296,tt1182350,You Will Meet a Tall Dark Stranger,2010,6.30,"Comedy,Drama,Romance"
5297,tt1182884,Dulha Mil Gaya,2010,4.40,"Comedy,Drama,Romance"
5298,tt1183911,Mr. Nice,2010,6.40,"Biography,Comedy,Crime"
5299,tt1183923,Welcome to the Rileys,2010,7.00,Drama
5300,tt1185416,When in Rome,2010,5.60,"Comedy,Romance"
5301,tt1188113,Peacock,2010,6.30,"Drama,Thriller"
5302,tt1188996,My Name Is Khan,2010,8.00,Drama
5303,tt1193507,My Own Love Song,2010,5.80,"Comedy,Drama"
5304,tt1194232,Jaane Kahan Se Aayi Hai,2010,4.00,"Comedy,Drama,Fantasy"
5305,tt1194417,Casino Jack,2010,6.20,"Biography,Comedy,Crime"
5306,tt1196134,Crazy on the Outside,2010,5.60,"Comedy,Crime"
5307,tt1196204,Cemetery Junction,2010,6.90,"Comedy,Drama"
5308,tt1210039,Blood Done Sign My Name,2010,6.60,Drama
5309,tt1210059,Flying Lessons,2010,5.70,Drama
5310,tt1212419,Hereafter,2010,6.50,"Drama,Fantasy"
5311,tt1212436,The Back-up Plan,2010,5.30,"Comedy,Romance"
5312,tt1212454,An Invisible Sign,2010,5.40,"Comedy,Drama,Family"
5313,tt1213012,Alpha and Omega,2010,5.30,"Adventure,Animation,Comedy"
5314,tt1213648,London Boulevard,2010,6.20,"Crime,Drama"
5315,tt1216492,Leap Year,2010,6.50,"Comedy,Romance"
5316,tt1216520,Womb,2010,6.40,"Drama,Romance,Sci-Fi"
5317,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,7.00,"Action,Adventure,Animation"
5318,tt1220634,Resident Evil: Afterlife,2010,5.90,"Action,Adventure,Horror"
5319,tt1220888,Henry's Crime,2010,6.00,"Comedy,Crime,Drama"
5320,tt1221208,Frankie & Alice,2010,6.50,"Biography,Drama"
5321,tt1226229,Get Him to the Greek,2010,6.40,"Adventure,Comedy,Music"
5322,tt1226273,Edge of Darkness,2010,6.60,"Crime,Drama,Mystery"
5323,tt1226753,The Debt,2010,6.90,"Drama,Thriller"
5324,tt1228705,Iron Man 2,2010,7.00,"Action,Adventure,Sci-Fi"
5325,tt1228987,Let Me In,2010,7.20,"Drama,Horror,Mystery"
5326,tt1230196,Trust Me,2010,4.50,"Comedy,Drama"
5327,tt1231583,Due Date,2010,6.60,"Comedy,Drama"
5328,tt1231587,Hot Tub Time Machine,2010,6.40,"Comedy,Sci-Fi"
5329,tt1233192,Brighton Rock,2010,5.80,"Crime,Drama,Thriller"
5330,tt1234546,'Master Harold' ... And the Boys,2010,5.80,Drama
5331,tt1234654,Greenberg,2010,6.10,"Comedy,Drama,Romance"
5332,tt1235189,Wild Target,2010,6.90,"Action,Comedy,Crime"
5333,tt1235853,In Your Hands,2010,5.40,Drama
5334,tt1241329,The River Why,2010,5.90,"Drama,Romance"
5335,tt1243957,The Tourist,2010,6.00,"Action,Adventure,Crime"
5336,tt1244659,Extraordinary Measures,2010,6.50,Drama
5337,tt1244754,Conviction,2010,7.20,"Biography,Drama"
5338,tt1245526,RED,2010,7.10,"Action,Comedy,Crime"
5339,tt1247667,High School,2010,5.90,Comedy
5340,tt1250777,Kick-Ass,2010,7.70,"Action,Comedy"
5341,tt1254966,Northern Comfort,2010,6.90,Drama
5342,tt1262405,Burma Soldier,2010,8.10,"Biography,Documentary,History"
5343,tt1262986,The Last Play at Shea,2010,7.90,"Biography,Documentary,History"
5344,tt1270277,Sympathy for Delicious,2010,5.70,Drama
5345,tt1270761,Don't Be Afraid of the Dark,2010,5.60,"Fantasy,Horror,Thriller"
5346,tt1273194,Art House,2010,5.40,"Comedy,Drama"
5347,tt1273678,The Spy Next Door,2010,5.40,"Action,Comedy,Family"
5348,tt1274300,The Tempest,2010,5.40,"Comedy,Drama,Fantasy"
5349,tt1278379,Jack Goes Boating,2010,6.40,"Drama,Romance"
5350,tt1279935,Date Night,2010,6.30,"Comedy,Crime,Romance"
5351,tt1282140,Easy A,2010,7.10,"Comedy,Drama,Romance"
5352,tt1283887,Burning Palms,2010,5.40,"Comedy,Thriller"
5353,tt1285016,The Social Network,2010,7.70,"Biography,Drama"
5354,tt1286146,Soldiers,2010,7.50,"Action,Crime,Drama"
5355,tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,4.30,"Action,Comedy,Family"
5356,tt1294136,As Good as Dead,2010,5.20,"Crime,Thriller"
5357,tt1294226,The Last Song,2010,5.90,"Drama,Music,Romance"
5358,tt1294688,Last Night,2010,6.60,"Drama,Romance"
5359,tt1298594,The Presence,2010,4.40,"Drama,Horror,Thriller"
5360,tt1301990,Every Day,2010,5.70,"Comedy,Drama,Romance"
5361,tt1302067,Yogi Bear,2010,4.60,"Adventure,Animation,Comedy"
5362,tt1305583,Our Family Wedding,2010,4.90,"Comedy,Romance"
5363,tt1307873,The Big Bang,2010,5.50,"Action,Mystery,Thriller"
5364,tt1312254,Skateland,2010,5.80,Drama
5365,tt1313244,Hypothermia,2010,3.90,Horror
5366,tt1316622,Wrecked,2010,5.30,"Adventure,Drama,Mystery"
5367,tt1319704,Chatroom,2010,5.60,"Drama,Thriller"
5368,tt1319718,Little Big Soldier,2010,7.00,"Action,Adventure,Comedy"
5369,tt1320103,Morning,2010,6.00,Drama
5370,tt1320253,The Expendables,2010,6.50,"Action,Adventure,Thriller"
5371,tt1320261,Gulliver's Travels,2010,4.90,"Adventure,Comedy,Family"
5372,tt1321509,Death at a Funeral,2010,5.70,Comedy
5373,tt1322312,Going the Distance,2010,6.30,"Comedy,Romance"
5374,tt1323594,Despicable Me,2010,7.70,"Adventure,Animation,Comedy"
5375,tt1325004,The Twilight Saga: Eclipse,2010,4.90,"Adventure,Drama,Fantasy"
5376,tt1325743,5 Star Day,2010,5.80,"Drama,Romance"
5377,tt1334260,Never Let Me Go,2010,7.20,"Drama,Romance,Sci-Fi"
5378,tt1336617,Cyrus,2010,6.30,"Comedy,Drama,Romance"
5379,tt1340773,Elektra Luxx,2010,5.10,"Comedy,Drama"
5380,tt1341188,How Do You Know,2010,5.40,"Comedy,Drama,Romance"
5381,tt1341341,Ceremony,2010,5.60,"Comedy,Romance"
5382,tt1351224,Pyaar Impossible!,2010,4.70,"Comedy,Romance"
5383,tt1352380,Lullaby for Pi,2010,6.80,Drama
5384,tt1356864,I'm Still Here,2010,6.20,"Comedy,Drama,Music"
5385,tt1359553,The Chameleon,2010,5.60,"Biography,Crime,Drama"
5386,tt1361313,The Extra Man,2010,5.90,Comedy
5387,tt1365483,Main Street,2010,4.70,Drama
5388,tt1366409,Miral,2010,6.30,"Drama,History"
5389,tt1367351,Eve's Necklace,2010,7.60,Thriller
5390,tt1369706,The Ward,2010,5.60,"Horror,Mystery,Thriller"
5391,tt1371155,Made in Dagenham,2010,7.20,"Biography,Comedy,Drama"
5392,tt1371160,The Kid,2010,6.90,Drama
5393,tt1375666,Inception,2010,8.80,"Action,Adventure,Sci-Fi"
5394,tt1375670,Grown Ups,2010,6.00,Comedy
5395,tt1381413,Pete Smalls Is Dead,2010,5.10,"Comedy,Crime"
5396,tt1381505,Father of Invention,2010,5.80,"Comedy,Drama"
5397,tt1382725,La Rafle,2010,7.00,"Drama,History,War"
5398,tt1385867,Cop Out,2010,5.60,"Action,Comedy,Crime"
5399,tt1386588,The Other Guys,2010,6.70,"Action,Comedy,Crime"
5400,tt1391034,And Soon the Darkness,2010,5.20,"Crime,Horror,Mystery"
5401,tt1391137,Why Did I Get Married Too?,2010,4.50,"Comedy,Drama,Romance"
5402,tt1392197,Marmaduke,2010,4.20,"Comedy,Family"
5403,tt1393020,Sex & Drugs & Rock & Roll,2010,6.60,"Biography,Drama,Music"
5404,tt1396221,Passion Play,2010,4.80,"Drama,Fantasy,Romance"
5405,tt1398028,Locked In,2010,5.10,"Drama,Thriller"
5406,tt1399683,Winter's Bone,2010,7.20,Drama
5407,tt1403177,Hesher,2010,7.10,"Comedy,Drama"
5408,tt1403865,True Grit,2010,7.60,"Adventure,Drama,Western"
5409,tt1403981,Remember Me,2010,7.20,"Drama,Romance"
5410,tt1403988,The Romantics,2010,5.10,"Comedy,Drama,Romance"
5411,tt1405500,For Colored Girls,2010,6.00,Drama
5412,tt1407061,Just Wright,2010,5.90,"Comedy,Romance,Sport"
5413,tt1407084,Twelve,2010,5.70,"Action,Crime,Drama"
5414,tt1410020,Freeway Killer,2010,5.50,"Crime,Drama,Thriller"
5415,tt1414378,Tracker,2010,6.50,"Action,Adventure,Drama"
5416,tt1414382,You Again,2010,5.80,"Comedy,Family,Romance"
5417,tt1415283,Nanny McPhee Returns,2010,6.10,"Comedy,Family,Fantasy"
5418,tt1421048,Bloodworth,2010,6.20,"Drama,Romance"
5419,tt1422032,Even the Rain,2010,7.50,"Drama,History"
5420,tt1423894,Barney's Version,2010,7.30,"Comedy,Drama"
5421,tt1423995,Stone,2010,5.40,"Drama,Thriller"
5422,tt1424381,Predators,2010,6.40,"Action,Adventure,Sci-Fi"
5423,tt1431181,Another Year,2010,7.30,"Comedy,Drama"
5424,tt1433108,Faster,2010,6.50,"Action,Crime,Drama"
5425,tt1433813,Hubble,2010,7.80,Documentary
5426,tt1436034,Legacy,2010,5.30,Thriller
5427,tt1438216,Oranges and Sunshine,2010,7.10,"Drama,History"
5428,tt1438254,Charlie St. Cloud,2010,6.50,"Drama,Fantasy,Romance"
5429,tt1440232,Little White Lies,2010,7.10,"Comedy,Drama"
5430,tt1440292,Submarine,2010,7.30,"Comedy,Drama,Romance"
5431,tt1440379,Virginia,2010,5.50,Drama
5432,tt1440728,The American,2010,6.30,"Crime,Drama,Thriller"
5433,tt1448762,Open House,2010,4.40,"Crime,Drama,Thriller"
5434,tt1449379,Caught in the Crossfire,2010,4.50,"Action,Crime,Thriller"
5435,tt1452628,Vanishing on 7th Street,2010,4.90,"Horror,Mystery,Thriller"
